Index,Product_Registration,File_Path,File_Name,DLP_File_Date_UTC,Time_Zone_Offset,Number_Recordings,File_Hours,ClientGroup_Name,ClientGroup_ID,Child_ChildKey,Child_ChildID,Child_DOB,Child_Age,Child_Gender,Child_EnrollDate,DLP,ITS_Version,AWC,Turn_Count,Child_Voc_Count,FAN_Word_Count,MAN_Word_Count,SIL,Recording_Index,Elapsed_Time,Clock_Time_UTC,Audio_Duration
26,N/A,Z:\Users\vcsalo\Dropbox\Research\Vanderbilt\Ecology of Early Life\Methods Manuscript\Data\lena,20200608_100106_029788.its,2020-06-07 12:41:34,-1,1,12.26,N/A,N/A,LMV2.6.14.20200415142755.48843,N/A,2017-12-02,30,M,N/A,29788,5.0.0,189.00,6.00,16.00,107.56,81.65,5.53,1.00,7406.00,06/07/2020 14:45:00,300.00
27,N/A,Z:\Users\vcsalo\Dropbox\Research\Vanderbilt\Ecology of Early Life\Methods Manuscript\Data\lena,20200608_100106_029788.its,2020-06-07 12:41:34,-1,1,12.26,N/A,N/A,LMV2.6.14.20200415142755.48843,N/A,2017-12-02,30,M,N/A,29788,5.0.0,108.00,5.00,22.00,59.01,49.42,23.08,1.00,7706.00,06/07/2020 14:50:00,300.00
28,N/A,Z:\Users\vcsalo\Dropbox\Research\Vanderbilt\Ecology of Early Life\Methods Manuscript\Data\lena,20200608_100106_029788.its,2020-06-07 12:41:34,-1,1,12.26,N/A,N/A,LMV2.6.14.20200415142755.48843,N/A,2017-12-02,30,M,N/A,29788,5.0.0,180.00,14.00,40.00,88.84,90.87,3.03,1.00,8006.00,06/07/2020 14:55:00,300.00
29,N/A,Z:\Users\vcsalo\Dropbox\Research\Vanderbilt\Ecology of Early Life\Methods Manuscript\Data\lena,20200608_100106_029788.its,2020-06-07 12:41:34,-1,1,12.26,N/A,N/A,LMV2.6.14.20200415142755.48843,N/A,2017-12-02,30,M,N/A,29788,5.0.0,36.00,4.00,37.00,24.91,11.37,0.00,1.00,8306.00,06/07/2020 15:00:00,300.00
30,N/A,Z:\Users\vcsalo\Dropbox\Research\Vanderbilt\Ecology of Early Life\Methods Manuscript\Data\lena,20200608_100106_029788.its,2020-06-07 12:41:34,-1,1,12.26,N/A,N/A,LMV2.6.14.20200415142755.48843,N/A,2017-12-02,30,M,N/A,29788,5.0.0,88.00,4.00,24.00,21.25,66.60,0.00,1.00,8606.00,06/07/2020 15:05:00,300.00
31,N/A,Z:\Users\vcsalo\Dropbox\Research\Vanderbilt\Ecology of Early Life\Methods Manuscript\Data\lena,20200608_100106_029788.its,2020-06-07 12:41:34,-1,1,12.26,N/A,N/A,LMV2.6.14.20200415142755.48843,N/A,2017-12-02,30,M,N/A,29788,5.0.0,28.00,3.00,24.00,2.16,26.20,0.00,1.00,8906.00,06/07/2020 15:10:00,300.00
32,N/A,Z:\Users\vcsalo\Dropbox\Research\Vanderbilt\Ecology of Early Life\Methods Manuscript\Data\lena,20200608_100106_029788.its,2020-06-07 12:41:34,-1,1,12.26,N/A,N/A,LMV2.6.14.20200415142755.48843,N/A,2017-12-02,30,M,N/A,29788,5.0.0,67.00,3.00,19.00,40.11,26.53,32.51,1.00,9206.00,06/07/2020 15:15:00,300.00
33,N/A,Z:\Users\vcsalo\Dropbox\Research\Vanderbilt\Ecology of Early Life\Methods Manuscript\Data\lena,20200608_100106_029788.its,2020-06-07 12:41:34,-1,1,12.26,N/A,N/A,LMV2.6.14.20200415142755.48843,N/A,2017-12-02,30,M,N/A,29788,5.0.0,12.00,4.00,45.00,6.88,5.09,9.63,1.00,9506.00,06/07/2020 15:20:00,300.00
34,N/A,Z:\Users\vcsalo\Dropbox\Research\Vanderbilt\Ecology of Early Life\Methods Manuscript\Data\lena,20200608_100106_029788.its,2020-06-07 12:41:34,-1,1,12.26,N/A,N/A,LMV2.6.14.20200415142755.48843,N/A,2017-12-02,30,M,N/A,29788,5.0.0,6.00,0.00,33.00,0.00,5.72,0.00,1.00,9806.00,06/07/2020 15:25:00,300.00
35,N/A,Z:\Users\vcsalo\Dropbox\Research\Vanderbilt\Ecology of Early Life\Methods Manuscript\Data\lena,20200608_100106_029788.its,2020-06-07 12:41:34,-1,1,12.26,N/A,N/A,LMV2.6.14.20200415142755.48843,N/A,2017-12-02,30,M,N/A,29788,5.0.0,11.00,1.00,41.00,1.79,9.83,0.00,1.00,10106.00,06/07/2020 15:30:00,300.00
36,N/A,Z:\Users\vcsalo\Dropbox\Research\Vanderbilt\Ecology of Early Life\Methods Manuscript\Data\lena,20200608_100106_029788.its,2020-06-07 12:41:34,-1,1,12.26,N/A,N/A,LMV2.6.14.20200415142755.48843,N/A,2017-12-02,30,M,N/A,29788,5.0.0,3.00,0.00,25.00,0.00,3.10,0.00,1.00,10406.00,06/07/2020 15:35:00,300.00
37,N/A,Z:\Users\vcsalo\Dropbox\Research\Vanderbilt\Ecology of Early Life\Methods Manuscript\Data\lena,20200608_100106_029788.its,2020-06-07 12:41:34,-1,1,12.26,N/A,N/A,LMV2.6.14.20200415142755.48843,N/A,2017-12-02,30,M,N/A,29788,5.0.0,26.00,2.00,27.00,15.98,9.21,3.64,1.00,10706.00,06/07/2020 15:40:00,300.00
38,N/A,Z:\Users\vcsalo\Dropbox\Research\Vanderbilt\Ecology of Early Life\Methods Manuscript\Data\lena,20200608_100106_029788.its,2020-06-07 12:41:34,-1,1,12.26,N/A,N/A,LMV2.6.14.20200415142755.48843,N/A,2017-12-02,30,M,N/A,29788,5.0.0,76.00,8.00,48.00,58.60,18.24,0.00,1.00,11006.00,06/07/2020 15:45:00,300.00
39,N/A,Z:\Users\vcsalo\Dropbox\Research\Vanderbilt\Ecology of Early Life\Methods Manuscript\Data\lena,20200608_100106_029788.its,2020-06-07 12:41:34,-1,1,12.26,N/A,N/A,LMV2.6.14.20200415142755.48843,N/A,2017-12-02,30,M,N/A,29788,5.0.0,67.00,9.00,37.00,42.52,24.28,0.00,1.00,11306.00,06/07/2020 15:50:00,300.00
40,N/A,Z:\Users\vcsalo\Dropbox\Research\Vanderbilt\Ecology of Early Life\Methods Manuscript\Data\lena,20200608_100106_029788.its,2020-06-07 12:41:34,-1,1,12.26,N/A,N/A,LMV2.6.14.20200415142755.48843,N/A,2017-12-02,30,M,N/A,29788,5.0.0,1.00,1.00,44.00,0.00,0.59,0.00,1.00,11606.00,06/07/2020 15:55:00,300.00
41,N/A,Z:\Users\vcsalo\Dropbox\Research\Vanderbilt\Ecology of Early Life\Methods Manuscript\Data\lena,20200608_100106_029788.its,2020-06-07 12:41:34,-1,1,12.26,N/A,N/A,LMV2.6.14.20200415142755.48843,N/A,2017-12-02,30,M,N/A,29788,5.0.0,88.00,9.00,59.00,36.85,51.73,6.12,1.00,11906.00,06/07/2020 16:00:00,300.00
42,N/A,Z:\Users\vcsalo\Dropbox\Research\Vanderbilt\Ecology of Early Life\Methods Manuscript\Data\lena,20200608_100106_029788.its,2020-06-07 12:41:34,-1,1,12.26,N/A,N/A,LMV2.6.14.20200415142755.48843,N/A,2017-12-02,30,M,N/A,29788,5.0.0,26.00,5.00,44.00,5.30,20.66,0.00,1.00,12206.00,06/07/2020 16:05:00,300.00
43,N/A,Z:\Users\vcsalo\Dropbox\Research\Vanderbilt\Ecology of Early Life\Methods Manuscript\Data\lena,20200608_100106_029788.its,2020-06-07 12:41:34,-1,1,12.26,N/A,N/A,LMV2.6.14.20200415142755.48843,N/A,2017-12-02,30,M,N/A,29788,5.0.0,101.00,6.00,8.00,53.88,46.87,37.35,1.00,12506.00,06/07/2020 16:10:00,300.00
44,N/A,Z:\Users\vcsalo\Dropbox\Research\Vanderbilt\Ecology of Early Life\Methods Manuscript\Data\lena,20200608_100106_029788.its,2020-06-07 12:41:34,-1,1,12.26,N/A,N/A,LMV2.6.14.20200415142755.48843,N/A,2017-12-02,30,M,N/A,29788,5.0.0,0.00,0.00,0.00,0.00,0.00,1.61,1.00,12806.00,06/07/2020 16:15:00,300.00
